id,hospcode,areacode,flag_sent,date_com,b_year,type_13,uc,sso,ofc,osm,ageing,child,disab,home,village,school,student,childcenter,caregiver,osk,opd,opd_visit,opd_pt,opd_pt_visit,ip
"8ec43f9ee8a5b450912a021b7b914f7e","09261","84140501","0","202206290737","2565","4718","3794","215","147","131","623","349","35",1991,6,2,0,0,0,0,4417,11954,1132,2186,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09260","84140401","0","202206290737","2565","4096","3125","126","155","114","618","287","45",1833,6,4,0,2,0,0,4164,12055,797,1545,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09259","84140303","0","202206290737","2565","3011","2146","128","171","102","571","190","56",1258,6,4,0,0,0,0,3047,9521,506,1362,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09258","84140209","0","202206290737","2565","5086","3145","131","181","122","677","289","62",2314,7,4,0,0,0,0,4964,14205,1101,2177,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09257","84140205","0","202206290737","2565","4508","3370","220","210","125","708","302","72",2059,6,6,0,1,0,0,4581,12687,2126,4507,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11368","84140102","0","202206290737","2565","6938","3409","180","178","137","1136","404","53",3707,7,8,0,0,0,0,47166,140612,16476,39276,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09256","84130406","0","202206290737","2565","5799","3929","22","287","173","1152","310","66",1876,9,5,0,2,0,0,3764,9601,700,1625,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09255","84130301","0","202206290737","2565","3000","2092","60","156","105","668","173","60",1091,5,2,0,1,0,0,2638,5800,441,958,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09254","84130201","0","202206290737","2565","2952","1955","201","216","91","607","194","62",1237,7,2,0,2,0,0,2340,5501,454,1037,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09253","84130101","0","202206290737","2565","4303","3312","56","118","97","648","162","57",1287,6,3,0,0,0,0,3104,7791,921,2576,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11367","84130102","0","202206290737","2565","3964","2832","196","130","113","976","139","61",3950,4,1,0,0,0,0,27693,83318,9318,22090,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09252","84121101","0","202206290737","2565","3256","2507","107","169","87","574","225","59",1351,6,3,0,2,0,0,2894,10758,559,881,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09251","84121004","0","202206290737","2565","5902","4355","427","417","125","1013","412","89",2480,8,5,0,0,0,0,6142,23009,1676,3336,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09250","84120902","0","202206290737","2565","4524","3272","267","370","111","881","308","67",1655,6,5,0,0,0,0,4732,16398,843,1442,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09249","84120802","0","202206290737","2565","3128","2261","226","252","84","615","206","18",1273,5,1,0,0,0,0,3100,10079,782,1783,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09247","84120602","0","202206290737","2565","3776","2399","144","301","132","843","215","39",1668,8,3,0,0,0,0,4055,16003,636,1356,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09248","84120702","0","202206290737","2565","4324","3098","190","351","125","934","330","72",1867,8,3,0,1,0,0,4317,19572,1290,2310,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09246","84120502","0","202206290737","2565","4171","2712","94","166","129","710","298","6",1434,7,4,0,0,0,0,3194,15090,1027,2475,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09244","84120405","0","202206290737","2565","4928","4200","169","226","107","823","356","32",2085,8,4,0,0,0,0,4230,18263,1349,2606,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09243","84120305","0","202206290737","2565","1451","1050","81","132","44","275","94","30",705,2,1,0,0,0,0,1622,4928,527,1192,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09242","84120302","0","202206290737","2565","2358","1583","115","224","71","481","160","38",1098,3,2,0,1,0,0,2346,11135,464,1177,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09241","84120207","0","202206290737","2565","1932","1123","42","109","59","372","123","20",729,4,2,0,0,0,0,2041,7897,818,2081,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09240","84120204","0","202206290737","2565","1989","1391","176","229","60","561","121","42",1063,4,3,0,0,0,0,2758,12382,1042,2023,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","12429","84120100","0","202206290737","2565","7472","4210","146","1084","177","2095","380","81",3845,11,5,0,4,0,0,8101,16400,1215,2389,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","77613","84120100","0","202206290737","2565","6969","4644","358","482","198","1459","463","109",3074,14,5,0,0,0,0,7874,16946,1660,2874,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09239","84110602","0","202206290737","2565","6778","4890","228","177","126","881","395","53",1780,6,3,0,0,0,0,4853,11162,500,806,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09238","84110508","0","202206290737","2565","5199","3529","87","342","117","963","288","28",1798,10,2,0,0,0,0,4431,8802,441,800,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09237","84110402","0","202206290737","2565","5065","3127","201","442","140","1019","273","57",1524,6,4,0,2,0,0,4084,7355,322,484,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09236","84110302","0","202206290737","2565","4654","3263","437","456","144","988","324","104",2006,9,4,0,0,0,0,6392,11851,828,1338,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09235","84110205","0","202206290737","2565","6043","4217","349","308","146","1106","372","23",1932,12,4,0,3,0,0,3853,7708,843,1023,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11365","84110101","0","202206290737","2565","4122","3141","92","128","67","960","280","30",2159,5,3,0,1,0,0,31872,99425,11901,32100,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","25021","84100611","0","202206290737","2565","1633","1140","24","26","70","231","123","19",837,4,0,0,2,0,0,1778,4344,604,869,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09233","84100603","0","202206290737","2565","6246","4057","137","221","138","923","385","39",1967,9,6,0,4,0,0,5687,11956,1447,1945,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09232","84100404","0","202206290737","2565","2470","1647","17","48","81","264","140","25",833,5,2,0,0,0,0,1981,4379,671,1391,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11364","84100503","0","202206290737","2565","2045","987","41","54","60","341","121","30",1413,5,3,0,0,0,0,37534,121287,11207,35051,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09230","84100302","0","202206290737","2565","2417","1756","31","58","79","313","168","31",837,5,2,0,1,0,0,2555,8079,678,1740,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09231","84100305","0","202206290737","2565","3993","2788","59","50","88","531","233","38",1451,3,2,0,0,0,0,3971,12434,1374,2924,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09229","84100208","0","202206290737","2565","3814","2781","22","99","129","481","285","28",1361,3,1,0,1,0,0,2334,4387,689,1430,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09228","84100201","0","202206290737","2565","5414","3234","63","233","163","763","272","48",1807,9,5,0,0,0,0,4573,8228,692,1053,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09227","84100104","0","202206290737","2565","2211","1600","69","100","100","341","150","35",799,6,2,0,1,0,0,2892,7705,992,1733,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09226","84100101","0","202206290737","2565","3190","1970","16","142","86","496","210","32",1236,8,3,0,2,0,0,2578,4488,324,473,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09225","84090404","0","202206290737","2565","3148","2202","53","141","84","388","238","53",1080,5,3,0,1,0,0,3215,13010,1109,4299,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09224","84090401","0","202206290737","2565","1059","596","50","76","33","144","74","10",0,0,0,0,0,0,0,1546,6554,464,2189,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09223","84090301","0","202206290737","2565","2307","1667","25","74","105","400","156","46",905,9,2,0,0,0,0,2356,8855,397,2356,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09222","84090206","0","202206290737","2565","1294","874","62","62","49","193","93","17",452,4,1,0,0,0,0,1287,4690,218,1022,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09221","84090202","0","202206290737","2565","1354","864","23","125","73","298","81","28",676,5,1,0,1,0,0,1574,4161,203,430,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11363","84090103","0","202206290737","2565","3154","1551","138","135","88","550","153","19",3379,4,3,0,0,0,0,24052,86829,8759,27032,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09220","84090101","0","202206290737","2565","751","551","10","46","25","178","37","6",327,2,1,0,0,0,0,819,2089,136,469,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","77567","84081006","0","202206290737","2565","5609","4454","22","58","77","717","277","39",1839,4,2,0,0,0,0,4247,8234,841,1308,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09219","84081001","0","202206290737","2565","4561","3495","352","302","115","797","200","29",1661,5,3,0,2,0,0,5344,12378,1057,1816,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09218","84080906","0","202206290737","2565","4813","3417","102","261","122","848","260","67",1690,12,3,0,0,0,0,4440,9353,1075,1464,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09217","84080806","0","202206290737","2565","2702","1826","171","184","74","516","154","9",957,5,2,0,1,0,0,2935,11927,866,1537,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09216","84080801","0","202206290737","2565","1556","1184","109","101","41","289","74","21",543,5,2,0,0,0,0,2001,9933,457,1250,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09215","84080706","0","202206290737","2565","2584","1818","69","163","91","561","190","41",988,16,2,0,0,0,0,2725,12411,736,1518,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09214","84080606","0","202206290737","2565","2838","1996","63","153","120","570","216","36",1227,15,4,0,2,0,0,3496,13681,1031,1917,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09213","84080304","0","202206290737","2565","3194","2507","108","204","114","608","172","10",1605,15,1,0,0,0,0,2869,8490,364,649,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09212","84080206","0","202206290737","2565","2837","1865","119","234","105","673","153","52",1158,11,7,0,0,0,0,3259,10498,1512,2954,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","15101","84080114","0","202206290737","2565","6099","3662","110","221","133","1210","316","34",2497,26,5,0,2,0,0,3490,6039,269,614,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09211","84070607","0","202206290737","2565","2058","1498","102","60","65","263","135","14",885,5,2,0,0,0,0,1037,2537,495,1026,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09210","84070606","0","202206290737","2565","1898","1409","28","58","57","337","115","20",835,3,1,0,1,0,0,2018,5126,576,1269,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09209","84070605","0","202206290737","2565","3163","2090","12","324","83","654","95","28",993,7,4,0,1,0,0,0,0,0,0,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09208","84070503","0","202206290737","2565","1545","1177","37","110","46","343","69","15",552,4,2,0,2,0,0,1882,5155,337,986,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09207","84070501","0","202206290737","2565","1448","1071","105","113","51","410","75","18",554,4,1,0,0,0,0,1399,3391,366,786,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09206","84070401","0","202206290737","2565","8495","6461","841","545","207","1614","338","78",2649,14,3,0,1,0,0,6587,13338,1450,2408,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09205","84070315","0","202206290737","2565","5823","4877","215","170","138","722","471","33",2768,6,2,0,0,0,0,4145,9041,586,1394,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09201","84070210","0","202206290737","2565","4694","3097","300","323","127","837","223","85",2343,16,4,0,0,0,0,4973,12400,552,1189,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09202","84070302","0","202206290737","2565","3922","2423","61","157","98","770","179","12",1034,5,2,0,1,0,0,2930,7041,519,1657,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09204","84070313","0","202206290737","2565","4148","2749","84","82","129","630","332","79",2151,8,1,0,0,0,0,3784,9985,792,2209,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09203","84070305","0","202206290737","2565","4332","3441","277","362","156","864","188","7",1828,8,5,0,0,0,0,2239,4568,202,935,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11361","84070110","0","202206290737","2565","6623","4423","121","484","144","1497","277","6",2711,10,6,0,3,0,0,41914,140264,13262,30612,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","77563","84060907","0","202206290737","2565","5405","4255","193","170","91","610","445","72",2227,2,3,0,2,0,0,5253,12106,548,1101,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09200","84060902","0","202206290737","2565","4103","3455","142","168","104","565","269","24",1923,5,3,0,3,0,0,3958,10030,475,1267,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09199","84060802","0","202206290737","2565","4290","3397","279","292","129","809","259","17",1338,7,2,0,1,0,0,4044,10180,632,2272,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09198","84060705","0","202206290737","2565","3759","2558","70","160","105","617","282","49",1070,5,3,0,0,0,0,3071,8711,646,1867,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09197","84060603","0","202206290737","2565","4269","3077","357","449","134","1029","231","97",1682,6,5,0,0,0,0,3818,9401,695,1681,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09196","84060505","0","202206290737","2565","3734","2570","157","406","117","1188","214","64",1567,8,3,0,0,0,0,3202,6952,611,1373,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09195","84060401","0","202206290737","2565","2886","1858","187","371","80","680","212","42",1592,5,4,0,2,0,0,4177,9659,370,878,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09194","84060306","0","202206290737","2565","3993","2221","235","545","131","1088","188","103",1732,8,5,0,0,0,0,5284,11690,608,1145,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11359","84050104","0","202206290737","2565","2853","1578","72","93","64","476","181","18",3653,4,2,0,1,0,0,30736,85525,10285,26011,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","15005","84050107","0","202206290737","2565","1323","910","158","85","37","254","66","15",568,2,1,0,1,0,0,885,1837,186,747,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09190","84050201","0","202206290737","2565","2360","1663","293","164","37","537","89","18",1300,4,2,0,1,0,0,2183,6524,363,1939,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09191","84050205","0","202206290737","2565","523","294","45","8","32","83","26","4",333,1,1,0,0,0,0,1084,3890,288,899,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","14089","84050206","0","202206290737","2565","409","194","34","33","30","63","11","3",351,1,1,0,0,0,0,806,2009,120,418,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09192","84050302","0","202206290737","2565","1644","686","122","35","0","174","32","4",4428,3,1,0,0,0,0,6035,20060,1781,4701,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","22825","84060101","0","202206290737","2565","996","411","8","4","0","7","0","4",1,1,0,0,0,0,0,144,159,1,1,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11360","84060101","0","202206290737","2565","3656","2077","159","400","104","1017","121","92",1211,4,0,0,1,0,0,56835,177477,19326,54624,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09193","84060203","0","202206290737","2565","6869","5503","431","284","156","1333","427","53",2029,8,5,0,0,0,0,6412,18126,1059,4187,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09188","84050101","0","202206290737","2565","3871","2120","492","347","72","526","291","13",2090,2,2,0,1,0,0,4178,9936,511,1456,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09187","84040701","0","202206290737","2565","6725","4075","527","491","106","1220","173","54",3337,6,2,0,2,0,0,7713,14975,2443,5186,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","24662","84040604","0","202206290737","2565","6604","2680","829","100","3","433","293","28",2877,5,3,0,0,0,0,7529,16042,1861,3825,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09186","84040601","0","202206290737","2565","8920","5265","1898","406","89","1007","431","40",2468,2,2,0,0,0,0,12984,22432,2773,5026,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09182","84040302","0","202206290737","2565","23","13","0","1","6","9","0","0",63,1,0,0,0,0,0,44,125,18,39,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09183","84040303","0","202206290737","2565","4291","2389","392","216","129","1005","151","44",1679,4,4,0,3,0,0,4780,10561,1529,3562,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09184","84040401","0","202206290737","2565","3380","2060","336","159","110","755","177","50",1700,5,3,0,0,0,0,5107,15623,1686,5000,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09185","84040501","0","202206290737","2565","8455","4633","616","415","117","1623","532","74",5240,6,2,0,0,0,0,9793,23314,2123,3729,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","40908","84040505","0","202206290737","2565","614","257","7","0","0","4","1","2",1,1,0,0,0,0,0,1451,7424,617,2694,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09181","84040201","0","202206290737","2565","3756","2170","446","264","120","784","107","56",2307,5,3,0,0,0,0,4180,9031,876,2169,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09180","84040106","0","202206290737","2565","220","118","0","3","24","36","7","1",175,1,1,0,0,0,0,336,731,92,162,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09179","84040103","0","202206290737","2565","3605","2018","62","308","54","865","116","35",3293,3,3,0,0,0,0,4619,12046,1105,3280,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","10742","84040101","0","202206290737","2565","2020","615","246","122","0","354","61","16",4664,2,0,0,0,0,0,102161,232869,32560,75457,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09178","84030413","0","202206290737","2565","4221","2933","105","163","96","647","328","22",1436,6,4,0,1,0,0,3855,14394,1277,3145,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09171","84021201","0","202206290737","2565","3130","2365","301","112","103","518","261","31",1255,5,3,0,1,0,0,3109,8030,1302,2796,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09172","84021303","0","202206290737","2565","5072","4055","151","195","168","830","293","34",2354,10,4,0,0,0,0,5910,22061,1754,5657,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","11358","84030105","0","202206290737","2565","8938","4866","80","23","299","1562","391","141",11158,16,4,0,0,0,0,30686,101004,14497,34750,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","14088","84030111","0","202206290737","2565","91","71","0","1","5","24","1","0",62,2,2,0,0,0,0,100,314,47,88,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09173","84030114","0","202206290737","2565","3415","1776","27","91","117","604","81","24",480,2,2,0,0,0,0,2363,3495,671,748,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09174","84030204","0","202206290737","2565","890","550","10","32","33","154","51","14",352,3,1,0,1,0,0,902,2133,258,444,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09175","84030205","0","202206290737","2565","794","504","8","34","30","210","41","12",612,3,1,0,1,0,0,879,3038,357,895,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09177","84030401","0","202206290737","2565","10929","7448","201","486","196","1632","564","102",3644,13,5,0,1,0,0,7921,16397,2397,3739,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09176","84030301","0","202206290737","2565","2210","1499","81","119","54","373","136","36",693,7,2,0,0,0,0,2037,4905,546,1008,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09170","84021108","0","202206290737","2565","4869","3896","426","180","154","874","363","58",2191,9,5,0,0,0,0,4276,10112,1060,3115,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09169","84021101","0","202206290737","2565","3118","1971","233","181","100","599","181","28",1479,5,4,0,2,0,0,3125,11583,800,3280,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09168","84021005","0","202206290737","2565","3753","2440","40","80","135","669","235","12",1467,10,3,0,2,0,0,3313,18345,1436,4927,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09167","84021003","0","202206290737","2565","4287","2776","243","279","125","892","258","15",1454,7,2,0,1,0,0,5852,17629,1415,4745,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09166","84020904","0","202206290737","2565","4969","3051","262","639","144","1156","259","71",1796,7,4,0,2,0,0,4947,15227,1227,4221,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09164","84020804","0","202206290737","2565","5095","3858","292","180","98","725","387","39",1702,6,2,0,2,0,0,4903,12978,1142,3816,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09165","84020803","0","202206290737","2565","1470","1059","48","85","74","318","84","20",708,4,1,0,1,0,0,1537,4510,464,2099,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09163","84020702","0","202206290737","2565","5577","3380","210","249","166","986","383","76",2306,9,4,0,1,0,0,5136,11713,1030,2811,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09162","84020604","0","202206290737","2565","3955","2886","104","158","127","675","242","57",1358,5,2,0,1,0,0,3874,12262,1211,4058,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09161","84020601","0","202206290737","2565","5747","4156","218","197","133","882","350","60",1939,7,4,0,1,0,0,6437,18733,1857,5070,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09160","84020501","0","202206290737","2565","8731","6870","808","378","254","1457","635","8",2918,10,6,0,0,0,0,7973,20163,1168,5287,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09159","84020405","0","202206290737","2565","3769","2131","113","291","125","792","279","14",1817,5,3,0,0,0,0,4018,9805,970,2898,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","15100","84020301","0","202206290737","2565","8067","5169","737","1012","150","1763","391","140",3152,9,3,0,2,0,0,8725,18161,1673,4432,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09158","84020203","0","202206290737","2565","1670","1175","57","103","107","376","124","22",891,5,2,0,1,0,0,1961,7364,1019,3342,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09157","84020201","0","202206290737","2565","2918","2138","249","156","109","539","181","27",986,4,3,0,2,0,0,2718,8779,635,2703,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09156","84020102","0","202206290737","2565","15577","10221","604","970","189","2037","1375","113",4353,10,3,0,5,0,0,11918,27681,3062,6745,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09149","84010602","0","202206290737","2565","334","221","60","35","12","90","18","6",437,3,1,0,0,0,0,500,1211,100,257,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09150","84010603","0","202206290737","2565","1004","865","58","29","25","212","67","17",312,3,1,0,0,0,0,1022,2463,318,580,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09151","84010708","0","202206290737","2565","2499","1868","235","238","101","657","176","27",1154,10,1,0,0,0,0,2231,4406,335,909,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09152","84010803","0","202206290737","2565","1219","929","149","53","34","322","73","17",592,4,1,0,1,0,0,1969,4888,575,1031,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09153","84010901","0","202206290737","2565","1179","902","103","75","31","302","72","19",507,5,0,0,0,0,0,1264,2874,268,643,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09154","84011001","0","202206290737","2565","10834","6159","1530","985","76","1680","580","123",6565,3,2,0,0,0,0,9280,20504,1240,4307,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","21345","84011005","0","202206290737","2565","8383","5636","1346","861","45","1588","433","42",4836,9,12,0,3,0,0,6082,13629,1162,3689,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","09155","84011103","0","202206290737","2565","3029","2419","177","71","62","555","205","66",596,4,1,0,0,0,0,2893,10342,681,1967,"203.157.102.184"
"8ec43f9ee8a5b450912a021b7b914f7e","07857","70010403","0","202206250138","2565","2684","1634","242","272","29","673","154","81",969,7,2,0,1,0,0,2114,4518,258,536,"203.157.102.170"
"8ec43f9ee8a5b450912a021b7b914f7e","08752","80010606","0","202206260659","2565","2952","1954","45","34","80","627","182","14",948,3,1,0,0,0,0,2526,6074,636,1752,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","23737","90010100","0","202206261257","2565","7111","3748","888","1040","66","1447","219","133",2413,3,0,0,0,0,0,3585,6886,620,1696,"203.157.102.190"
"8ec43f9ee8a5b450912a021b7b914f7e","06826","58010203","0","202206280400","2565","1650","757","3","165","50","297","109","66",0,0,0,0,0,0,0,1555,6196,716,1717,"203.157.102.158"
"8ec43f9ee8a5b450912a021b7b914f7e","10485","58010204","0","202206280400","2565","1519","788","10","29","34","250","173","52",0,0,0,0,0,0,0,1591,4397,762,1251,"203.157.102.158"
"8ec43f9ee8a5b450912a021b7b914f7e","06827","58010205","0","202206280400","2565","843","391","5","17","32","232","39","43",0,0,0,0,0,0,0,1003,3848,438,1160,"203.157.102.158"
"8ec43f9ee8a5b450912a021b7b914f7e","10197","27010211","0","202206301224","2565","3767","2020","733","135","33","640","214","45",1104,3,6,0,0,0,0,3713,9868,742,1761,"203.157.102.127"
"8ec43f9ee8a5b450912a021b7b914f7e","06660","57011312","0","202206300831","2565","2461","1979","209","180","80","617","107","44",1099,10,1,0,0,0,0,1751,4502,663,1950,"203.157.102.157"
"8ec43f9ee8a5b450912a021b7b914f7e","06659","57011307","0","202206300831","2565","2308","1920","175","41","78","682","94","67",1096,5,4,0,0,0,0,1884,6717,803,2708,"203.157.102.157"
"8ec43f9ee8a5b450912a021b7b914f7e","06658","57011305","0","202206300831","2565","10294","8059","1325","619","278","2786","430","88",4291,20,6,0,1,0,0,8404,21085,2245,6343,"203.157.102.157"
"8ec43f9ee8a5b450912a021b7b914f7e","24663","57011210","0","202206300831","2565","1869","1692","89","32","26","195","121","9",514,3,2,0,0,0,0,1077,2646,377,843,"203.157.102.157"
